symbol,strike,expiration,calls-oi,puts-oi,calls-vol,puts-vol,flag,P/C
SPCE,12,1/19/2024,0,0,1,14,P,14
SPCE,12,1/17/2025,0,0,16,10,C,0.625
SPCE,12,12/19/2025,0,0,8,3,C,0.375
SPCE,13,1/19/2024,0,0,1,280,P,280
SPCE,15,1/19/2024,0,0,2,6,P,3
SPCE,18,1/19/2024,0,6,10,10,C,1
SPCE,20,1/19/2024,0,1,3,1,C,0.333333333
SPCE,23,1/19/2024,0,2,3,2,C,0.666666667
SPCE,25,1/19/2024,0,0,5,1,C,0.2
SPCE,27,1/19/2024,2382,0,3,4,P,1.333333333
SPCE,30,1/19/2024,0,0,2,15,P,7.5
SPCE,32,1/19/2024,0,0,5,8,P,1.6
SPCE,35,1/19/2024,0,0,3,1,C,0.333333333
SPCE,37,1/19/2024,774,1,5,4,C,0.8
SPCE,40,1/19/2024,0,0,1,1,C,1
SPCE,42,1/19/2024,1557,0,1,1,C,1
SPCE,45,1/19/2024,0,0,5,2,C,0.4
SPCE,47,1/19/2024,1951,0,6,5,C,0.833333333
SPCE,50,1/19/2024,0,0,6,1,C,0.166666667
TSLA,1.67,1/19/2024,0,0,178,2,C,0.011235955
TSLA,1.67,3/15/2024,0,6845,11,91,P,8.272727273
TSLA,1.67,6/21/2024,0,0,23,1,C,0.043478261
TSLA,3.33,1/19/2024,0,9605,25,1,C,0.04
TSLA,3.33,3/15/2024,0,2966,1,4,P,4
TSLA,3.33,6/21/2024,149,0,2,28,P,14
TSLA,5,1/19/2024,0,12254,6,2,C,0.333333333
TSLA,5,2/16/2024,0,2,2,1,C,0.5
TSLA,5,3/15/2024,0,1503,1,1,C,1
TSLA,5,4/19/2024,0,1,1,0,C,0
TSLA,5,5/17/2024,0,0,2,1,C,0.5
TSLA,5,6/21/2024,0,6102,10,1,C,0.1
TSLA,5,8/16/2024,,0,,0,C,0
TSLA,5,9/20/2024,0,0,4,30,P,7.5
TSLA,5,1/17/2025,0,0,5,1,C,0.2
TSLA,5,6/20/2025,0,0,12,25,P,2.083333333
TSLA,5,9/19/2025,0,0,0,2,P,#DIV/0!
TSLA,5,12/19/2025,0,0,1,9,P,9
TSLA,5,1/16/2026,0,0,23,10,C,0.434782609
TSLA,6.67,1/19/2024,0,0,2,5,P,2.5
TSLA,6.67,3/15/2024,7,543,1,1,C,1
TSLA,6.67,6/21/2024,220,0,1,134,P,134
TSLA,8.33,1/19/2024,0,3522,7,16,P,2.285714286
TSLA,8.33,3/15/2024,0,394,3,24,P,8
TSLA,8.33,6/21/2024,121,0,1,68,P,68
TSLA,10,1/19/2024,0,6366,4,12,P,3
TSLA,10,2/16/2024,6,9,1,5,P,5
TSLA,10,3/15/2024,0,1243,6,140,P,23.33333333
TSLA,10,4/19/2024,0,,6,,C,0
TSLA,10,5/17/2024,0,,0,,C,0
TSLA,10,6/21/2024,0,0,54,16,C,0.296296296
TSLA,10,9/20/2024,35,0,5,68,P,13.6
TSLA,10,1/17/2025,0,0,2,113,P,56.5
TSLA,10,6/20/2025,0,0,4,5,P,1.25
TSLA,10,9/19/2025,1,0,0,1,P,#DIV/0!
TSLA,10,12/19/2025,0,0,22,7,C,0.318181818
TSLA,10,1/16/2026,0,0,32,10,C,0.3125
TSLA,11.67,1/19/2024,0,4171,6,1,C,0.166666667
TSLA,11.67,3/15/2024,0,0,8,400,P,50
TSLA,11.67,6/21/2024,540,0,2,15,P,7.5
TSLA,13.33,1/19/2024,0,0,6,5,C,0.833333333
TSLA,13.33,3/15/2024,0,70,4,1,C,0.25
TSLA,13.33,6/21/2024,0,0,8,1,C,0.125
TSLA,15,1/19/2024,0,0,1,3,P,3
TSLA,15,2/16/2024,0,1,5,0,C,0
TSLA,15,3/15/2024,0,987,6,10,P,1.666666667
TSLA,15,4/19/2024,0,,3,,C,0
TSLA,15,5/17/2024,0,6,5,5,C,1
TSLA,15,6/21/2024,,113,,1,P,#DIV/0!
TSLA,15,9/20/2024,,0,,1,P,#DIV/0!
TSLA,15,1/17/2025,0,0,3,62,P,20.66666667
TSLA,15,6/20/2025,0,0,1,10,P,10
TSLA,15,9/19/2025,0,30,1,10,P,10
TSLA,15,12/19/2025,65,0,2,5,P,2.5
TSLA,16.67,1/19/2024,0,0,6,90,P,15
TSLA,16.67,3/15/2024,128,0,1,15,P,15
TSLA,16.67,6/21/2024,0,0,4,5,P,1.25
TSLA,18.33,1/19/2024,0,6263,4,1,C,0.25
TSLA,20,1/19/2024,0,0,13,1,C,0.076923077
TSLA,20,1/26/2024,0,0,1,1,C,1
TSLA,20,2/2/2024,0,0,4,2,C,0.5
TSLA,20,2/16/2024,0,66,13,50,P,3.846153846
TSLA,20,3/15/2024,,10,,10,P,#DIV/0!
TSLA,20,4/19/2024,0,34,4,2,C,0.5
TSLA,20,5/17/2024,0,2,5,1,C,0.2
TSLA,20,6/21/2024,23,386,2,7,P,3.5
TSLA,20,9/20/2024,0,0,1,20,P,20
TSLA,20,1/17/2025,0,0,1,13,P,13
TSLA,20,6/20/2025,113,0,1,1,C,1
TSLA,20,9/19/2025,4,0,1,15,P,15
TSLA,20,12/19/2025,49,0,2,20,P,10
TSLA,20,1/16/2026,0,0,21,1,C,0.047619048
TSLA,21.67,1/19/2024,0,1269,12,446,P,37.16666667
TSLA,23.33,1/19/2024,0,0,160,5,C,0.03125
TSLA,25,1/19/2024,0,0,4,1,C,0.25
TSLA,25,2/16/2024,0,0,6,340,P,56.66666667
TSLA,25,3/15/2024,,1,,0,C,0
TSLA,25,4/19/2024,0,93,1,2,P,2
TSLA,25,5/17/2024,0,0,0,20,P,#DIV/0!
TSLA,25,6/21/2024,39,55,0,1,P,#DIV/0!
TSLA,25,9/20/2024,0,0,160,1,C,0.00625
TSLA,25,1/17/2025,0,0,1,550,P,550
TSLA,25,6/20/2025,23,0,1,5,P,5
TSLA,25,9/19/2025,0,6,1,1,C,1
TSLA,25,12/19/2025,0,0,19,100,P,5.263157895
TSLA,26.67,1/19/2024,0,1277,4,42,P,10.5
TSLA,28.33,1/19/2024,0,1009,1,30,P,30
TSLA,30,1/19/2024,0,0,3,1,C,0.333333333
TSLA,30,1/26/2024,2,,2,,C,0
TSLA,30,2/2/2024,0,,5,,C,0
TSLA,30,2/16/2024,0,0,2,565,P,282.5
TSLA,30,4/19/2024,0,0,1,9,P,9
TSLA,30,5/17/2024,0,137,4,20,P,5
TSLA,30,6/21/2024,68,244,2,46,P,23
TSLA,30,8/16/2024,,0,,0,C,0
TSLA,30,9/20/2024,0,0,2,1,C,0.5
TSLA,30,1/17/2025,0,0,8,50,P,6.25
TSLA,30,6/20/2025,0,0,2,1,C,0.5
TSLA,30,9/19/2025,0,0,2,6,P,3
TSLA,30,12/19/2025,0,0,2,5,P,2.5
TSLA,30,1/16/2026,0,0,6,30,P,5
TSLA,31.67,1/19/2024,0,0,300,1,C,0.003333333
TSLA,33.33,1/19/2024,0,0,1,1,C,1
TSLA,33.33,3/15/2024,0,0,2,5,P,2.5
TSLA,33.33,6/21/2024,0,0,1,1,C,1
TSLA,35,1/19/2024,66,235,2,1,C,0.5
TSLA,35,2/16/2024,2,0,0,25,P,#DIV/0!
TSLA,35,4/19/2024,0,0,106,8,C,0.075471698
TSLA,35,5/17/2024,0,0,1,9,P,9
TSLA,35,6/21/2024,176,2,3,1,C,0.333333333
TSLA,35,8/16/2024,,0,,0,C,0
TSLA,35,9/20/2024,60,0,9,7,C,0.777777778
TSLA,35,1/17/2025,0,0,1,707,P,707
TSLA,35,6/20/2025,0,0,1,6,P,6
TSLA,35,9/19/2025,0,0,1,10,P,10
TSLA,35,12/19/2025,67,0,1,1,C,1
TSLA,40,1/19/2024,225,96,5,2,C,0.4
TSLA,40,2/2/2024,,0,,0,C,0
TSLA,40,2/16/2024,1,0,0,5,P,#DIV/0!
TSLA,40,3/15/2024,1,,0,,C,0
TSLA,40,4/19/2024,0,0,1,12,P,12
TSLA,40,5/17/2024,,0,,7,P,#DIV/0!
TSLA,40,6/21/2024,1,40,2,2,C,1
TSLA,40,8/16/2024,,0,,0,C,0
TSLA,40,9/20/2024,53,0,30,3,C,0.1
TSLA,40,1/17/2025,0,0,1,38,P,38
TSLA,40,6/20/2025,0,0,2,10,P,5
TSLA,40,9/19/2025,0,0,40,6,C,0.15
TSLA,40,12/19/2025,0,0,1,1,C,1
TSLA,40,1/16/2026,0,0,5,20,P,4
TSLA,45,1/19/2024,85,37,7,2,C,0.285714286
TSLA,45,2/16/2024,17,0,3,60,P,20
TSLA,45,3/15/2024,4,,4,,C,0
TSLA,45,4/19/2024,0,0,2,18,P,9
TSLA,45,5/17/2024,,0,,10,P,#DIV/0!
TSLA,45,8/16/2024,,0,,0,C,0
TSLA,45,9/20/2024,0,0,1,3,P,3
TSLA,45,1/17/2025,0,0,2,6,P,3
TSLA,45,6/20/2025,6,0,1,7,P,7
TSLA,45,9/19/2025,1,0,0,5,P,#DIV/0!
TSLA,45,12/19/2025,0,0,1,7,P,7
TSLA,50,1/19/2024,0,0,13,20,P,1.538461538
TSLA,50,1/26/2024,0,0,1,1,C,1
TSLA,50,2/2/2024,,0,,0,C,0
TSLA,50,2/16/2024,0,0,6,190,P,31.66666667
TSLA,50,3/15/2024,0,0,25,37,P,1.48
TSLA,50,4/19/2024,0,0,1,3,P,3
TSLA,50,5/17/2024,8,0,0,541,P,#DIV/0!
TSLA,50,6/21/2024,0,0,6,1261,P,210.1666667
TSLA,50,7/19/2024,0,0,3,5,P,1.666666667
TSLA,50,8/16/2024,,0,,0,C,0
TSLA,50,9/20/2024,65,0,1,10,P,10
TSLA,50,12/20/2024,,0,,0,C,0
TSLA,50,1/17/2025,0,0,2,87,P,43.5
TSLA,50,6/20/2025,0,0,18,28,P,1.555555556
TSLA,50,9/19/2025,0,0,1,1,C,1
TSLA,50,12/19/2025,0,0,1,30,P,30
TSLA,50,1/16/2026,0,0,37,22,C,0.594594595
TSLA,50,6/18/2026,0,0,39,83,P,2.128205128
TSLA,55,1/19/2024,0,0,1,2,P,2
TSLA,55,2/16/2024,0,0,5,10,P,2
TSLA,55,3/15/2024,0,0,34,1,C,0.029411765
TSLA,55,4/19/2024,,23,,1,P,#DIV/0!
TSLA,55,5/17/2024,0,0,4,3,C,0.75
TSLA,55,6/21/2024,12,0,4,10,P,2.5
TSLA,55,7/19/2024,,0,,3,P,#DIV/0!
TSLA,55,8/16/2024,,0,,0,C,0
TSLA,55,9/20/2024,0,0,1,1,C,1
TSLA,55,1/17/2025,0,0,5,1,C,0.2
TSLA,55,6/20/2025,0,0,1,1,C,1
TSLA,55,9/19/2025,,0,,2,P,#DIV/0!
TSLA,55,12/19/2025,0,0,6,21,P,3.5
TSLA,60,1/19/2024,0,0,3,10,P,3.333333333
TSLA,60,1/26/2024,0,0,2,75,P,37.5
TSLA,60,2/2/2024,,0,,1,P,#DIV/0!
TSLA,60,2/16/2024,0,0,1,12,P,12
TSLA,60,3/15/2024,64,0,1,1,C,1
TSLA,60,4/19/2024,0,0,0,12,P,#DIV/0!
TSLA,60,5/17/2024,1,0,0,9,P,#DIV/0!
TSLA,60,6/21/2024,0,0,1,20,P,20
TSLA,60,7/19/2024,,0,,4,P,#DIV/0!
TSLA,60,8/16/2024,,0,,0,C,0
TSLA,60,9/20/2024,11,0,1,19,P,19
TSLA,60,1/17/2025,0,0,1,6,P,6
TSLA,60,6/20/2025,0,0,2,16,P,8
TSLA,60,9/19/2025,22,0,40,25,C,0.625
TSLA,60,12/19/2025,0,0,1,6,P,6
TSLA,60,1/16/2026,0,0,1,1,C,1
TSLA,60,6/18/2026,0,0,1,5,P,5
TSLA,65,1/19/2024,0,0,1,60,P,60
TSLA,65,2/16/2024,0,0,1,1,C,1
TSLA,65,3/15/2024,0,0,8,1,C,0.125
TSLA,65,4/19/2024,,0,,7,P,#DIV/0!
TSLA,65,5/17/2024,1,0,0,2,P,#DIV/0!
TSLA,65,6/21/2024,0,0,1,11,P,11
TSLA,65,7/19/2024,0,0,0,1,P,#DIV/0!
TSLA,65,8/16/2024,,0,,0,C,0
TSLA,65,9/20/2024,23,0,4,2,C,0.5
TSLA,65,1/17/2025,0,0,2,10,P,5
TSLA,65,6/20/2025,0,0,1,2,P,2
TSLA,65,9/19/2025,,0,,1,P,#DIV/0!
TSLA,66.67,1/19/2024,0,0,2,1,C,0.5
TSLA,66.67,3/15/2024,0,0,6,201,P,33.5
TSLA,66.67,6/21/2024,0,0,39,25,C,0.641025641
TSLA,70,1/19/2024,0,0,12,1,C,0.083333333
TSLA,70,1/26/2024,0,0,0,1,P,#DIV/0!
TSLA,70,2/2/2024,,0,,0,C,0
TSLA,70,2/16/2024,0,0,1,1,C,1
TSLA,70,3/15/2024,0,0,3,41,P,13.66666667
TSLA,70,4/19/2024,0,0,1,1,C,1
TSLA,70,5/17/2024,23,0,1,8,P,8
TSLA,70,6/21/2024,0,0,1,2,P,2
TSLA,70,7/19/2024,0,0,2,2,C,1
TSLA,70,8/16/2024,,0,,0,C,0
TSLA,70,9/20/2024,0,0,1,20,P,20
TSLA,70,12/20/2024,,0,,0,C,0
TSLA,70,1/17/2025,0,0,1,61,P,61
TSLA,70,6/20/2025,0,0,2,13,P,6.5
TSLA,70,9/19/2025,20,0,40,2,C,0.05
TSLA,70,12/19/2025,0,0,10,30,P,3
TSLA,70,1/16/2026,0,0,2,45,P,22.5
TSLA,70,6/18/2026,0,0,0,5,P,#DIV/0!
TSLA,75,1/19/2024,0,0,10,101,P,10.1
TSLA,75,2/16/2024,0,0,50,113,P,2.26
TSLA,75,3/15/2024,0,0,12,255,P,21.25
TSLA,75,4/19/2024,0,0,1,1,C,1
TSLA,75,5/17/2024,1,0,1,3,P,3
TSLA,75,6/21/2024,67,0,2,1,C,0.5
TSLA,75,7/19/2024,,0,,2,P,#DIV/0!
TSLA,75,8/16/2024,,0,,0,C,0
TSLA,75,9/20/2024,14,0,1,14,P,14
TSLA,75,1/17/2025,0,0,1,45,P,45
TSLA,75,6/20/2025,0,0,2,7,P,3.5
TSLA,75,9/19/2025,1,0,0,1,P,#DIV/0!
TSLA,80,1/19/2024,0,0,6,10,P,1.666666667
TSLA,80,1/26/2024,0,0,0,15419,P,#DIV/0!
TSLA,80,2/2/2024,0,,0,,C,0
TSLA,80,2/16/2024,0,0,2,434,P,217
TSLA,80,3/15/2024,227,0,20,45,P,2.25
TSLA,80,4/19/2024,0,0,1,1,C,1
TSLA,80,5/17/2024,1,0,1,1,C,1
TSLA,80,6/21/2024,0,0,7,17,P,2.428571429
TSLA,80,7/19/2024,,0,,266,P,#DIV/0!
TSLA,80,8/16/2024,,0,,0,C,0
TSLA,80,9/20/2024,0,0,1,91,P,91
TSLA,80,1/17/2025,0,0,1,40,P,40
TSLA,80,6/20/2025,0,0,2,2,C,1
TSLA,80,9/19/2025,22,0,20,2,C,0.1
TSLA,80,12/19/2025,0,0,1,8,P,8
TSLA,80,1/16/2026,0,0,2,40,P,20
TSLA,80,6/18/2026,0,0,0,0,C,0
TSLA,83.33,1/19/2024,0,0,3,40,P,13.33333333
TSLA,83.33,3/15/2024,1026,0,1,54,P,54
TSLA,83.33,6/21/2024,0,0,5,43,P,8.6
TSLA,85,1/19/2024,570,0,2,1,C,0.5
TSLA,85,2/16/2024,6,0,1,46,P,46
TSLA,85,3/15/2024,0,0,5,19,P,3.8
TSLA,85,4/19/2024,,0,,4,P,#DIV/0!
TSLA,85,5/17/2024,0,0,0,3,P,#DIV/0!
TSLA,85,6/21/2024,0,0,5,7,P,1.4
TSLA,85,7/19/2024,0,0,0,1,P,#DIV/0!
TSLA,85,8/16/2024,0,0,0,0,C,0
TSLA,85,9/20/2024,0,0,1,12,P,12
TSLA,85,1/17/2025,0,0,1,15,P,15
TSLA,85,6/20/2025,0,0,18,4,C,0.222222222
TSLA,85,9/19/2025,6,0,4,25,P,6.25
TSLA,85,12/19/2025,0,0,4,14,P,3.5
TSLA,90,1/19/2024,0,0,14,2,C,0.142857143
TSLA,90,1/26/2024,,0,,20,P,#DIV/0!
TSLA,90,2/2/2024,,0,,1005,P,#DIV/0!
TSLA,90,2/16/2024,0,0,2,254,P,127
TSLA,90,3/15/2024,0,0,2,15,P,7.5
TSLA,90,4/19/2024,0,0,1,6,P,6
TSLA,90,5/17/2024,0,0,1,3,P,3
TSLA,90,6/21/2024,0,0,1,17,P,17
TSLA,90,7/19/2024,0,0,1,2,P,2
TSLA,90,8/16/2024,,0,,0,C,0
TSLA,90,9/20/2024,0,0,2,29,P,14.5
TSLA,90,1/17/2025,0,0,1,339,P,339
TSLA,90,6/20/2025,0,0,1,10,P,10
TSLA,90,9/19/2025,0,0,2,3,P,1.5
TSLA,90,12/19/2025,0,0,5,2,C,0.4
TSLA,90,1/16/2026,0,376,1,76,P,76
TSLA,90,6/18/2026,0,0,0,0,C,0
TSLA,95,1/19/2024,0,0,25,15,C,0.6
TSLA,95,2/16/2024,2,0,1,8,P,8
TSLA,95,3/15/2024,0,0,1,16,P,16
TSLA,95,4/19/2024,2,0,1,3,P,3
TSLA,95,5/17/2024,0,0,1,12,P,12
TSLA,95,6/21/2024,0,0,3,1,C,0.333333333
TSLA,95,7/19/2024,0,0,1,5,P,5
TSLA,95,8/16/2024,,0,,0,C,0
TSLA,95,9/20/2024,0,0,1,1,C,1
TSLA,95,1/17/2025,0,0,20,4,C,0.2
TSLA,95,6/20/2025,0,0,1,3,P,3
TSLA,95,9/19/2025,0,0,3,1,C,0.333333333
TSLA,95,12/19/2025,0,0,1,20,P,20
TSLA,100,1/19/2024,0,0,32,2,C,0.0625
TSLA,100,1/26/2024,0,0,1,1,C,1
TSLA,100,2/2/2024,0,0,26,23,C,0.884615385
TSLA,100,2/16/2024,0,0,4,48,P,12
TSLA,100,3/15/2024,0,0,1,143,P,143
TSLA,100,4/19/2024,0,0,57,43,C,0.754385965
TSLA,100,5/17/2024,0,0,15,184,P,12.26666667
TSLA,100,6/21/2024,0,0,3,144,P,48
TSLA,100,7/19/2024,0,0,1,52,P,52
TSLA,100,8/16/2024,,0,,0,C,0
TSLA,100,9/20/2024,0,0,2,5059,P,2529.5
TSLA,100,12/20/2024,0,,0,,C,0
TSLA,100,1/17/2025,0,0,39,829,P,21.25641026
TSLA,100,6/20/2025,0,0,4,124,P,31
TSLA,100,9/19/2025,0,0,17,1,C,0.058823529
TSLA,100,12/19/2025,0,0,24,30,P,1.25
TSLA,100,1/16/2026,0,0,25,30,P,1.2
TSLA,100,6/18/2026,0,0,26,47,P,1.807692308
TSLA,105,1/19/2024,0,0,16,38,P,2.375
TSLA,105,1/26/2024,0,0,0,12,P,#DIV/0!
TSLA,105,2/2/2024,,0,,8,P,#DIV/0!
TSLA,105,2/16/2024,0,0,10,12,P,1.2
TSLA,105,3/15/2024,0,0,1,24,P,24
TSLA,105,4/19/2024,0,0,1,2,P,2
TSLA,105,5/17/2024,0,0,1,1,C,1
TSLA,105,6/21/2024,0,0,90,34,C,0.377777778
TSLA,105,7/19/2024,0,0,0,2,P,#DIV/0!
TSLA,105,8/16/2024,,0,,0,C,0
TSLA,105,9/20/2024,190,0,3,78,P,26
TSLA,105,1/17/2025,0,0,1,74,P,74
TSLA,105,6/20/2025,0,0,54,1,C,0.018518519
TSLA,105,9/19/2025,5,0,4,1,C,0.25
TSLA,105,12/19/2025,0,0,56,10,C,0.178571429
TSLA,105,1/16/2026,0,0,184,30,C,0.163043478
TSLA,105,6/18/2026,,0,,10,P,#DIV/0!
TSLA,110,1/19/2024,0,0,1,323,P,323
TSLA,110,1/26/2024,,0,,2,P,#DIV/0!
TSLA,110,2/2/2024,,0,,20,P,#DIV/0!
TSLA,110,2/16/2024,0,0,3,16,P,5.333333333
TSLA,110,3/15/2024,0,0,3,4,P,1.333333333
TSLA,110,4/19/2024,0,0,1,11,P,11
TSLA,110,5/17/2024,0,0,1,2,P,2
TSLA,110,6/21/2024,0,0,1,34,P,34
TSLA,110,7/19/2024,0,0,24,9,C,0.375
TSLA,110,8/16/2024,,0,,0,C,0
TSLA,110,9/20/2024,0,0,6,6,C,1
TSLA,110,1/17/2025,0,0,104,60,C,0.576923077
TSLA,110,6/20/2025,0,0,2,1,C,0.5
TSLA,110,9/19/2025,0,0,1,9,P,9
TSLA,110,12/19/2025,0,0,227,7,C,0.030837004
TSLA,110,1/16/2026,0,0,2,51,P,25.5
TSLA,110,6/18/2026,0,0,0,0,C,0
TSLA,115,1/19/2024,0,0,14,2081,P,148.6428571
TSLA,115,1/26/2024,0,0,5,155,P,31
TSLA,115,2/2/2024,0,0,5,71,P,14.2
TSLA,115,2/16/2024,0,0,19,7,C,0.368421053
TSLA,115,3/15/2024,0,0,1,26,P,26
TSLA,115,4/19/2024,0,0,1,73,P,73
TSLA,115,5/17/2024,0,0,1,5,P,5
TSLA,115,6/21/2024,0,0,5,57,P,11.4
TSLA,115,7/19/2024,0,0,1,10,P,10
TSLA,115,8/16/2024,,0,,0,C,0
TSLA,115,9/20/2024,0,0,2,21,P,10.5
TSLA,115,1/17/2025,0,0,1,55,P,55
TSLA,115,6/20/2025,0,0,16,2,C,0.125
TSLA,115,9/19/2025,20,0,22,4,C,0.181818182
TSLA,115,12/19/2025,0,0,5,2,C,0.4
TSLA,115,1/16/2026,0,0,1,7,P,7
TSLA,115,6/18/2026,0,0,0,5,P,#DIV/0!
TSLA,116.67,1/19/2024,0,0,3,23210,P,7736.666667
TSLA,116.67,3/15/2024,0,0,4,2,C,0.5
TSLA,116.67,6/21/2024,0,0,1,17,P,17
TSLA,120,1/19/2024,0,0,195,687,P,3.523076923
TSLA,120,1/26/2024,0,0,1,47,P,47
TSLA,120,2/2/2024,,0,,40,P,#DIV/0!
TSLA,120,2/16/2024,0,0,3,34,P,11.33333333
TSLA,120,3/15/2024,0,0,1,57,P,57
TSLA,120,4/19/2024,11,0,1,258,P,258
TSLA,120,5/17/2024,15,0,10,96,P,9.6
TSLA,120,6/21/2024,0,0,13,389,P,29.92307692
TSLA,120,7/19/2024,0,0,0,35,P,#DIV/0!
TSLA,120,8/16/2024,0,0,0,0,C,0
TSLA,120,9/20/2024,0,0,3,20,P,6.666666667
TSLA,120,12/20/2024,,0,,0,C,0
TSLA,120,1/17/2025,0,0,47,988,P,21.0212766
TSLA,120,6/20/2025,0,0,3,5,P,1.666666667
TSLA,120,9/19/2025,0,0,1,1,C,1
TSLA,120,12/19/2025,0,0,1,9,P,9
TSLA,120,1/16/2026,0,0,3,41,P,13.66666667
TSLA,120,6/18/2026,0,0,0,0,C,0
TSLA,123.33,1/19/2024,0,0,1,434,P,434
TSLA,123.33,6/21/2024,0,0,1,56,P,56
TSLA,125,1/19/2024,0,0,26,1775,P,68.26923077
TSLA,125,1/26/2024,0,0,4,51,P,12.75
TSLA,125,2/2/2024,0,0,0,8,P,#DIV/0!
TSLA,125,2/16/2024,0,0,4,1091,P,272.75
TSLA,125,3/15/2024,0,0,1,114,P,114
TSLA,125,4/19/2024,0,0,1,5,P,5
TSLA,125,5/17/2024,0,0,3,22,P,7.333333333
TSLA,125,6/21/2024,0,0,1,1363,P,1363
TSLA,125,7/19/2024,0,0,1,126,P,126
TSLA,125,8/16/2024,,0,,0,C,0
TSLA,125,9/20/2024,0,0,3,14,P,4.666666667
TSLA,125,12/20/2024,,0,,0,C,0
TSLA,125,1/17/2025,0,0,4,74,P,18.5
TSLA,125,6/20/2025,0,0,2,1,C,0.5
TSLA,125,9/19/2025,0,0,1,23,P,23
TSLA,125,12/19/2025,0,0,2,9,P,4.5
TSLA,125,1/16/2026,0,0,1,92,P,92
TSLA,125,6/18/2026,0,0,2,7,P,3.5
TSLA,126.67,1/19/2024,0,0,1,195,P,195
TSLA,126.67,6/21/2024,0,0,1,3,P,3
TSLA,130,1/19/2024,0,0,15,1609,P,107.2666667
TSLA,130,1/26/2024,0,0,3,5,P,1.666666667
TSLA,130,2/2/2024,,0,,19,P,#DIV/0!
TSLA,130,2/16/2024,0,0,1,22,P,22
TSLA,130,3/15/2024,0,0,2,13,P,6.5
TSLA,130,4/19/2024,0,0,2,25,P,12.5
TSLA,130,5/17/2024,0,0,2,12,P,6
TSLA,130,6/21/2024,0,0,2,102,P,51
TSLA,130,7/19/2024,0,0,8,13,P,1.625
TSLA,130,8/16/2024,,0,,0,C,0
TSLA,130,9/20/2024,0,0,1,569,P,569
TSLA,130,12/20/2024,,0,,0,C,0
TSLA,130,1/17/2025,0,0,23,60,P,2.608695652
TSLA,130,6/20/2025,0,0,5,13,P,2.6
TSLA,130,9/19/2025,0,0,26,25,C,0.961538462
TSLA,130,12/19/2025,0,0,1,3,P,3
TSLA,130,1/16/2026,0,0,2,28,P,14
TSLA,130,6/18/2026,0,0,2,3,P,1.5
TSLA,133.33,1/19/2024,0,0,2,972,P,486
TSLA,133.33,3/15/2024,829,0,1,47,P,47
TSLA,133.33,6/21/2024,0,0,6,3,C,0.5
TSLA,135,1/19/2024,0,0,72,70,C,0.972222222
TSLA,135,1/26/2024,0,0,2,23,P,11.5
TSLA,135,2/2/2024,0,0,2,76,P,38
TSLA,135,2/9/2024,0,0,2,174,P,87
TSLA,135,2/16/2024,0,0,2,120,P,60
TSLA,135,2/23/2024,0,0,0,107,P,#DIV/0!
TSLA,135,3/1/2024,0,0,0,0,C,0
TSLA,135,3/15/2024,0,0,3,43,P,14.33333333
TSLA,135,4/19/2024,0,0,1,35,P,35
TSLA,135,5/17/2024,0,0,20,10,C,0.5
TSLA,135,6/21/2024,0,0,9,27,P,3
TSLA,135,7/19/2024,0,0,2,3,P,1.5
TSLA,135,8/16/2024,,0,,0,C,0
TSLA,135,9/20/2024,0,0,5,16,P,3.2
TSLA,135,12/20/2024,0,,0,,C,0
TSLA,135,1/17/2025,0,0,3,20,P,6.666666667
TSLA,135,6/20/2025,0,0,100,1,C,0.01
TSLA,135,9/19/2025,6,0,10,1528,P,152.8
TSLA,135,12/19/2025,0,0,1,103,P,103
TSLA,135,1/16/2026,0,0,5,1,C,0.2
TSLA,135,6/18/2026,0,0,0,0,C,0
TSLA,136.67,1/19/2024,0,0,10,1100,P,110
TSLA,136.67,6/21/2024,0,0,1,46,P,46
TSLA,140,1/19/2024,0,0,196,902,P,4.602040816
TSLA,140,1/26/2024,0,0,1,23,P,23
TSLA,140,2/2/2024,0,0,3,12,P,4
TSLA,140,2/9/2024,0,0,0,1,P,#DIV/0!
TSLA,140,2/16/2024,0,0,11,1054,P,95.81818182
TSLA,140,2/23/2024,0,0,1,2,P,2
TSLA,140,3/1/2024,,0,,0,C,0
TSLA,140,3/15/2024,0,0,32,246,P,7.6875
TSLA,140,4/19/2024,0,0,2,44,P,22
TSLA,140,5/17/2024,0,0,1,43,P,43
TSLA,140,6/21/2024,0,0,1,50,P,50
TSLA,140,7/19/2024,0,0,4,71,P,17.75
TSLA,140,8/16/2024,,0,,0,C,0
TSLA,140,9/20/2024,0,0,90,39,C,0.433333333
TSLA,140,12/20/2024,0,0,0,0,C,0
TSLA,140,1/17/2025,0,0,30,33,P,1.1
TSLA,140,6/20/2025,0,0,1,2028,P,2028
TSLA,140,9/19/2025,0,0,1,16,P,16
TSLA,140,12/19/2025,0,0,14,4,C,0.285714286
TSLA,140,1/16/2026,0,0,6,31,P,5.166666667
TSLA,140,6/18/2026,0,0,0,0,C,0
TSLA,141.67,3/15/2024,0,0,28,11,C,0.392857143
TSLA,143.33,1/19/2024,0,0,1,280,P,280
TSLA,143.33,6/21/2024,1709,0,32,1,C,0.03125
TSLA,145,1/19/2024,0,0,9,234,P,26
TSLA,145,1/26/2024,0,0,1,249,P,249
TSLA,145,2/2/2024,0,0,0,19,P,#DIV/0!
TSLA,145,2/9/2024,,0,,1,P,#DIV/0!
TSLA,145,2/16/2024,0,0,25,71,P,2.84
